video_id,frame_path,slot_name,crop_type,crop_path,card_name,score,needs_review,review_priority,slot_roi_x,slot_roi_y,slot_roi_w,slot_roi_h
phone-recording5,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording5/frame_00086.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording5/frame_00086_next_card.jpg,royal-hogs,81,False,low,40,2260,120,125
phone-recording6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording6/frame_00087.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording6/frame_00087_next_card.jpg,goblin-drill,53,True,medium,40,2260,120,125
phone-recording6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording6/frame_00071.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording6/frame_00071_card_3.jpg,lumberjack,49,True,medium,630,2020,220,300
phone-recording6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording6/frame_00086.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording6/frame_00086_next_card.jpg,goblin-drill,59,True,medium,40,2260,120,125
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00087.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording3/frame_00087_next_card.jpg,bowler,53,True,medium,40,2260,120,125
phone-recording3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording3/frame_00086.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording3/frame_00086_next_card.jpg,bowler,53,True,medium,40,2260,120,125
phone-recording,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording/frame_00087.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording/frame_00087_next_card.jpg,spirit-empress,59,True,medium,40,2260,120,125
phone-recording,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording/frame_00071.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording/frame_00071_card_3.jpg,lava-hound,40,True,medium,630,2020,220,300
phone-recording,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording/frame_00086.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording/frame_00086_next_card.jpg,spirit-empress,61,True,medium,40,2260,120,125
phone-recording4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording4/frame_00071.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording4/frame_00071_card_3.jpg,electro-dragon,21,True,high,630,2020,220,300
phone-recording7,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording7/frame_00087.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording7/frame_00087_next_card.jpg,zappies,101,False,low,40,2260,120,125
phone-recording7,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording7/frame_00086.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording7/frame_00086_next_card.jpg,zappies,101,False,low,40,2260,120,125
phone-recording8,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording8/frame_00087.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording8/frame_00087_next_card.jpg,flying-machine,89,False,low,40,2260,120,125
phone-recording8,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording8/frame_00071.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording8/frame_00071_card_3.jpg,dark-prince,14,True,high,630,2020,220,300
phone-recording8,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording8/frame_00086.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording8/frame_00086_next_card.jpg,flying-machine,89,False,low,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00071.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing3/frame_00071_card_3.jpg,cannon-cart,24,True,high,630,2020,220,300
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00086.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00086_next_card.jpg,barbarian-hut,81,False,low,40,2260,120,125
missing3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing3/frame_00087.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing3/frame_00087_next_card.jpg,barbarian-hut,81,False,low,40,2260,120,125
missing4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing4/frame_00071.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing4/frame_00071_card_3.jpg,furnace,16,True,high,630,2020,220,300
missing4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing4/frame_00117.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing4/frame_00117_card_3.jpg,giant-snowball,8,True,high,630,2020,220,300
missing5,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing5/frame_00071.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing5/frame_00071_card_3.jpg,giant-snowball,8,True,high,630,2020,220,300
missing5,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing5/frame_00086.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing5/frame_00086_next_card.jpg,battle-ram,74,False,low,40,2260,120,125
missing5,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing5/frame_00087.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing5/frame_00087_next_card.jpg,battle-ram,74,False,low,40,2260,120,125
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00071.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00071_card_3.jpg,rocket,29,True,high,630,2020,220,300
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00086.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00086_next_card.jpg,royal-recruits,94,False,low,40,2260,120,125
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00087.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/missing6/frame_00087_next_card.jpg,royal-recruits,94,False,low,40,2260,120,125
missing6,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/missing6/frame_00117.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/missing6/frame_00117_card_3.jpg,rocket,52,True,medium,630,2020,220,300
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00269.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00269_card_4.jpg,old-ice-golem,8,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00271.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00271_card_4.jpg,old-ice-golem,8,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00275.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00275_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00277.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00277_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00279.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00279_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00281.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00281_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00283.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00283_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00285.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00285_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00287.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00287_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00289.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00289_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00291.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00291_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00293.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00293_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00295.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00295_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00297.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00297_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00299.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00299_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00323.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00323_card_4.jpg,old-ice-golem,9,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00327.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00327_card_4.jpg,old-ice-golem,8,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00334.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00334_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00336.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00336_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00338.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00338_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00340.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00340_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00342.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00342_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00344.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00344_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00346.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00346_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00348.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00348_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00350.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00350_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00352.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00352_card_4.jpg,old-ice-golem,8,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00355.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00355_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00358.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00358_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00361.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/hog26_oldcards/frame_00361_card_4.jpg,old-ice-golem,7,False,low,691,1556,181,240
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00837.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00837_next_card.jpg,old-musketeer,38,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00838.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00838_next_card.jpg,old-musketeer,37,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00839.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00839_next_card.jpg,old-musketeer,45,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00840.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00840_next_card.jpg,old-musketeer,41,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00841.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00841_next_card.jpg,old-musketeer,37,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00843.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00843_next_card.jpg,old-musketeer,37,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00844.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00844_next_card.jpg,old-musketeer,41,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00845.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00845_next_card.jpg,old-musketeer,40,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00846.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00846_next_card.jpg,old-musketeer,39,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00847.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00847_next_card.jpg,old-musketeer,40,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00848.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00848_next_card.jpg,old-musketeer,41,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00849.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00849_next_card.jpg,old-musketeer,39,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00850.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00850_next_card.jpg,old-musketeer,38,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00851.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00851_next_card.jpg,old-musketeer,38,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00852.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00852_next_card.jpg,old-musketeer,37,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00853.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00853_next_card.jpg,old-musketeer,38,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00854.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00854_next_card.jpg,old-musketeer,36,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00855.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00855_next_card.jpg,old-musketeer,37,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00856.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00856_next_card.jpg,old-musketeer,38,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00857.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00857_next_card.jpg,old-musketeer,38,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00858.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00858_next_card.jpg,old-musketeer,37,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00859.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00859_next_card.jpg,old-musketeer,37,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00860.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00860_next_card.jpg,old-musketeer,36,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00861.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00861_next_card.jpg,old-musketeer,40,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00862.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00862_next_card.jpg,old-musketeer,39,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00863.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00863_next_card.jpg,old-musketeer,39,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00864.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00864_next_card.jpg,old-musketeer,39,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00865.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00865_next_card.jpg,old-musketeer,37,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00866.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00866_next_card.jpg,old-musketeer,37,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00867.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00867_next_card.jpg,old-musketeer,38,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00102.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00102_next_card.jpg,old-ice-golem,16,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00107.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00107_next_card.jpg,old-ice-golem,16,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00108.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00108_next_card.jpg,old-ice-golem,16,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00109.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00109_next_card.jpg,old-ice-golem,18,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00110.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00110_next_card.jpg,old-ice-golem,18,False,low,35,1718,102,126
hog26_oldcards,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/hog26_oldcards/frame_00111.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/hog26_oldcards/frame_00111_next_card.jpg,old-ice-golem,17,False,low,35,1718,102,126
