video_id,frame_path,slot_name,crop_path,crop_type,card_name,score,split,chunk_id
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00042.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00042_card_2.jpg,hand,skeleton-dragons,58,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00042.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00042_card_3.jpg,hand,valkyrie,52,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00042.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00042_card_4.jpg,hand,goblin-cage,72,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00042.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00042_next_card.jpg,next,mini-pekka,41,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00043.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00043_card_1.jpg,hand,skeleton-king,60,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00043.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00043_card_2.jpg,hand,skeleton-dragons,66,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00043.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00043_card_3.jpg,hand,valkyrie,48,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00043.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00043_next_card.jpg,next,mini-pekka,41,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00045.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00045_card_1.jpg,hand,skeleton-king,90,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00045.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00045_card_2.jpg,hand,skeleton-dragons,84,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00045.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00045_card_3.jpg,hand,valkyrie,59,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00045.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00045_next_card.jpg,next,mini-pekka,41,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00041.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00041_card_1.jpg,hand,skeleton-king,53,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00041.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00041_card_2.jpg,hand,skeleton-dragons,59,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00041.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00041_card_3.jpg,hand,valkyrie,54,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00041.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00041_card_4.jpg,hand,goblin-cage,59,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00041.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00041_next_card.jpg,next,mini-pekka,41,train,8
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00050.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00050_card_1.jpg,hand,skeleton-king,28,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00050.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00050_card_2.jpg,hand,skeleton-dragons,20,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00050.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00050_card_3.jpg,hand,valkyrie,20,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00050.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00050_card_4.jpg,hand,mini-pekka,14,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00050.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00050_next_card.jpg,next,musketeer,57,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00049.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00049_card_1.jpg,hand,skeleton-king,23,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00049.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00049_card_3.jpg,hand,valkyrie,20,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00049.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00049_card_4.jpg,hand,mini-pekka,16,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00049.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00049_next_card.jpg,next,musketeer,57,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00048.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00048_card_1.jpg,hand,skeleton-king,23,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00048.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00048_card_2.jpg,hand,skeleton-dragons,20,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00048.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00048_card_3.jpg,hand,valkyrie,18,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00048.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00048_next_card.jpg,next,mini-pekka,41,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00046.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00046_card_1.jpg,hand,skeleton-king,98,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00046.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00046_card_2.jpg,hand,skeleton-dragons,87,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00046.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00046_card_3.jpg,hand,valkyrie,74,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00046.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00046_next_card.jpg,next,mini-pekka,41,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00047.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00047_card_1.jpg,hand,skeleton-king,27,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00047.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00047_card_2.jpg,hand,skeleton-dragons,18,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00047.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00047_card_3.jpg,hand,valkyrie,19,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00047.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00047_next_card.jpg,next,mini-pekka,41,val,9
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00055.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00055_card_1.jpg,hand,skeleton-king,35,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00055.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00055_card_2.jpg,hand,skeleton-dragons,39,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00055.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00055_card_3.jpg,hand,valkyrie,28,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00055.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00055_card_4.jpg,hand,mini-pekka,9,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00055.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00055_next_card.jpg,next,musketeer,74,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00053.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00053_card_1.jpg,hand,skeleton-king,37,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00053.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00053_card_2.jpg,hand,skeleton-dragons,35,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00053.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00053_card_3.jpg,hand,valkyrie,28,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00053.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00053_card_4.jpg,hand,mini-pekka,14,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00053.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00053_next_card.jpg,next,musketeer,74,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00054.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00054_card_1.jpg,hand,skeleton-king,35,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00054.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00054_card_2.jpg,hand,skeleton-dragons,36,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00054.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00054_card_3.jpg,hand,valkyrie,34,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00054.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00054_card_4.jpg,hand,mini-pekka,8,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00054.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00054_next_card.jpg,next,musketeer,74,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00051.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00051_card_1.jpg,hand,skeleton-king,29,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00051.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00051_card_2.jpg,hand,skeleton-dragons,29,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00051.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00051_card_3.jpg,hand,valkyrie,25,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00051.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00051_next_card.jpg,next,musketeer,74,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00052.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00052_card_1.jpg,hand,skeleton-king,39,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00052.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00052_card_2.jpg,hand,skeleton-dragons,31,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00052.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00052_card_3.jpg,hand,valkyrie,30,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00052.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00052_next_card.jpg,next,musketeer,74,train,10
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00059.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00059_card_1.jpg,hand,skeleton-king,43,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00059.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00059_card_2.jpg,hand,skeleton-dragons,41,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00059.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00059_card_3.jpg,hand,valkyrie,38,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00059.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00059_card_4.jpg,hand,mini-pekka,22,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00059.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00059_next_card.jpg,next,musketeer,66,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00060.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00060_card_1.jpg,hand,skeleton-king,44,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00060.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00060_card_2.jpg,hand,skeleton-dragons,41,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00060.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00060_card_3.jpg,hand,valkyrie,40,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00060.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00060_card_4.jpg,hand,mini-pekka,20,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00060.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00060_next_card.jpg,next,musketeer,66,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00056.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00056_card_1.jpg,hand,skeleton-king,37,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00056.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00056_card_2.jpg,hand,skeleton-dragons,44,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00056.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00056_card_3.jpg,hand,valkyrie,30,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00056.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00056_card_4.jpg,hand,mini-pekka,16,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00056.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00056_next_card.jpg,next,musketeer,74,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00058.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00058_card_1.jpg,hand,skeleton-king,43,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00058.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00058_card_2.jpg,hand,skeleton-dragons,45,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00058.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00058_card_3.jpg,hand,valkyrie,38,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00058.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00058_card_4.jpg,hand,mini-pekka,25,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00058.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00058_next_card.jpg,next,musketeer,74,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00057.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00057_card_1.jpg,hand,skeleton-king,39,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00057.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00057_card_2.jpg,hand,skeleton-dragons,44,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00057.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00057_card_3.jpg,hand,valkyrie,34,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00057.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00057_card_4.jpg,hand,mini-pekka,21,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00057.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00057_next_card.jpg,next,musketeer,74,train,11
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00065.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00065_card_1.jpg,hand,skeleton-king,59,train,12
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00065.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00065_card_2.jpg,hand,skeleton-dragons,66,train,12
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00065.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00065_card_3.jpg,hand,valkyrie,53,train,12
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00065.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00065_card_4.jpg,hand,mini-pekka,19,train,12
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00065.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00065_next_card.jpg,next,musketeer,66,train,12
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00062.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00062_card_1.jpg,hand,skeleton-king,52,train,12
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00062.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00062_card_2.jpg,hand,skeleton-dragons,49,train,12
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00062.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00062_card_3.jpg,hand,valkyrie,48,train,12
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00062.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00062_card_4.jpg,hand,mini-pekka,21,train,12
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00062.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00062_next_card.jpg,next,musketeer,66,train,12
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00061.jpg,card_1,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00061_card_1.jpg,hand,skeleton-king,46,train,12
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00061.jpg,card_2,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00061_card_2.jpg,hand,skeleton-dragons,43,train,12
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00061.jpg,card_3,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00061_card_3.jpg,hand,valkyrie,45,train,12
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00061.jpg,card_4,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00061_card_4.jpg,hand,mini-pekka,24,train,12
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00061.jpg,next_card,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00061_next_card.jpg,next,musketeer,66,train,12
